fecha,presion,temperatura,IWV,ZTD,RMS_ERROR,n
2012-01-04 23:00:00+00:00,101230.50178536004,299.4750729282709,44.698083975931404,2.472431814831038,0.005917313909146149,2.0
2012-01-05 00:00:00+00:00,101293.74972723666,298.89019365007834,44.25189708999788,2.4715,0.0077,1.0
2012-01-05 01:00:00+00:00,101305.600104146,296.0387768481948,44.60533377945296,2.4760597822271677,0.005543942520942883,2.0
2012-01-05 02:00:00+00:00,101350.38350525689,295.9689249557903,46.96683781525345,2.4917,0.0086,1.0
2012-01-05 03:00:00+00:00,101437.60779111287,297.07091675088753,46.5125992954105,2.4899191997818044,0.009220206820249262,2.0
2012-01-05 04:00:00+00:00,101498.51321662369,296.11905439618204,45.8518297160832,2.4879,0.00945,1.0
2012-01-05 05:00:00+00:00,101533.37537195001,295.9876911358393,46.951269111914044,2.495562793414585,0.0029082477430014283,2.0
2012-01-05 06:00:00+00:00,101442.01723368379,294.17675476111475,45.331595342354106,2.48495,0.0086,1.0
2012-01-05 07:00:00+00:00,101387.31258678834,293.95573086276033,43.9412466893069,2.4752809163103238,8.420737726448262e-05,2.0
2012-01-05 08:00:00+00:00,101328.47408748264,294.442608978475,41.86749520258085,2.46075,0.00635,1.0
2012-01-05 09:00:00+00:00,101291.40721087086,294.39777865946917,39.78141188313429,2.4470109158849604,0.0035278462113011145,2.0
2012-01-05 10:00:00+00:00,101323.78905475105,294.15173318771616,38.458011306075264,2.43965,0.00545,1.0
2012-01-05 11:00:00+00:00,101369.53702142432,294.1433926632499,37.27470785343143,2.433288996871367,0.003739949805767093,2.0
2012-01-05 12:00:00+00:00,101391.1708490379,294.1840527200227,37.58295791090891,2.43565,0.00695,1.0
2012-01-05 13:00:00+00:00,101462.82429081532,296.5506765373081,38.13433270285987,2.4391044077179242,0.001664854171013446,2.0
2012-01-05 15:00:00+00:00,101498.65101170403,297.8809901896676,39.04234454574875,2.444621127486889,0.0021009467764675853,2.0
2012-01-05 16:00:00+00:00,101482.80457746479,299.14457964629753,38.88674876423708,2.4425,0.00695,1.0
2012-01-05 17:00:00+00:00,101417.07632414204,299.4709026660378,40.62890253286831,2.451541772808717,0.00018259850104605796,2.0
2012-01-05 18:00:00+00:00,101375.87559512001,303.0875625876955,41.19148277902592,2.45165,0.00765,1.0
2012-01-05 19:00:00+00:00,101286.30879289823,303.691208045937,39.907352066794964,2.441518170188363,0.0035934976831580962,2.0
2012-01-05 20:00:00+00:00,101158.98613866296,304.0373398112845,40.16670388079927,2.4401,0.0063,1.0
2012-01-05 21:00:00+00:00,101029.0453779012,304.00919054121107,40.71072829927074,2.440590916542095,0.008668588064182872,2.0
2012-01-05 22:00:00+00:00,101015.81705018846,305.5448896085509,42.31959640890876,2.449,0.0063,1.0
2012-01-05 23:00:00+00:00,100986.46669807578,304.00397771341966,41.89036307305436,2.446813517241379,0.0023946626625768364,2.0
2012-01-06 00:00:00+00:00,101126.87988494347,301.04621922459205,41.16411704892337,2.44745,0.00665,1.0
2012-01-06 01:00:00+00:00,101123.15941777425,297.8653517062935,41.73694240521428,2.453067307302836,0.0017446728104702572,2.0
2012-01-06 02:00:00+00:00,101243.86790815314,297.48168758084813,41.88996098305633,2.4569,0.0091,1.0
2012-01-06 03:00:00+00:00,101302.98199761951,297.6891581269449,41.296092601646144,2.45438,0.00124,1.0
2012-01-06 04:00:00+00:00,101318.41504661774,297.9831616143786,46.26571507379109,2.4851,0.01055,1.0
2012-01-06 05:00:00+00:00,101399.16296369767,297.825734215079,45.41542205197409,2.4817396344741085,0.003649173100259187,2.0
2012-01-06 06:00:00+00:00,101342.80477583813,295.8636258344045,43.619999193554776,2.4709,0.0089,1.0
2012-01-06 07:00:00+00:00,101314.41898928783,295.5164515034988,43.02559847866885,2.4668567361635882,0.004025829272131976,2.0
2012-01-06 08:00:00+00:00,101267.56866197183,295.52166433129014,43.64926741927599,2.4697,0.00695,1.0
2012-01-06 09:00:00+00:00,101224.98998214639,295.1984690082247,42.45910049258577,2.4616333086153026,0.002415983975268455,2.0
2012-01-06 10:00:00+00:00,101232.29312140448,294.8335710628283,42.740150108167235,2.4638,0.0059,1.0
2012-01-06 11:00:00+00:00,101257.0962358659,294.62610051673147,42.04484000171821,2.460170575821042,0.004475630978868096,2.0
2012-01-06 12:00:00+00:00,101318.2772515374,294.71263345806835,42.72319677232819,2.46565,0.00755,1.0
2012-01-06 13:00:00+00:00,101363.19844772862,299.39896564251677,42.789597460701096,2.4636682883161662,0.00022506708118846894,2.0
2012-01-06 14:00:00+00:00,101401.64327514383,299.70026708885837,42.30978666110433,2.46135,0.00655,1.0
2012-01-06 15:00:00+00:00,101388.00156219004,300.19235803236444,42.11098636964573,2.459493115937421,0.0018080138463635355,2.0
2012-01-06 16:00:00+00:00,101400.95429974211,300.9242390542738,43.07452236628542,2.46515,0.00735,1.0
2012-01-06 17:00:00+00:00,101353.4149970244,301.3506483676085,44.45421119333207,2.4722308365984933,0.0014631395377750983,2.0
2012-01-06 18:00:00+00:00,101277.21431759572,304.6055380405446,45.99689950031961,2.47755,0.00815,1.0
2012-01-06 19:00:00+00:00,101228.29706407459,304.833859897807,45.2246185914328,2.4716518768542803,0.004736380862332948,2.0
2012-01-06 20:00:00+00:00,101097.52953283078,304.9516698058921,46.37080548585523,2.47565,0.00705,1.0
2012-01-06 21:00:00+00:00,100979.8525342194,304.7348161697708,42.26948433632907,2.4484671561369646,0.012150751160284705,2.0
2012-01-06 22:00:00+00:00,100910.40381372743,304.13638353932066,43.81112976727054,2.4567,0.0068,1.0
2012-01-06 23:00:00+00:00,100869.75426502679,303.23560689697064,43.04096688448331,2.4517829419316306,0.006694368908143567,2.0
2012-01-07 00:00:00+00:00,101014.16350922435,301.1119008547634,44.69382838631953,2.4665,0.00745,1.0
2012-01-07 01:00:00+00:00,101073.00200853005,298.9517050180166,43.59787475178227,2.4626458069837778,0.004776045518006786,2.0
2012-01-07 03:00:00+00:00,101217.54904780797,298.8203417576739,48.417154766495685,2.4954755293072832,0.0232125076604759,2.0
2012-01-07 04:00:00+00:00,101244.00570323349,298.87351260114593,45.58216180488645,2.4786,0.01515,1.0
2012-01-07 05:00:00+00:00,101267.98204721285,298.6191266049267,45.41520282465537,2.4782878647370756,0.0023249241384580214,2.0
2012-01-07 06:00:00+00:00,101236.97815413609,296.6632736176018,45.026303153541505,2.4767,0.0092,1.0
2012-01-07 07:00:00+00:00,101210.10811346954,296.64137974087805,45.22147223351892,2.477338721865729,0.003598337709862269,2.0
2012-01-07 09:00:00+00:00,101177.58847450903,296.24833252540816,41.652971778278406,2.4548640973144193,0.0026417009303101916,2.0
2012-01-07 10:00:00+00:00,101216.03330192422,296.1263523550899,40.192494195657964,2.4467500000000006,0.00585,1.0
2012-01-07 11:00:00+00:00,101259.02536699068,295.7239220495956,38.95476686612202,2.440291918814391,0.00028856016348136656,2.0
2012-01-07 12:00:00+00:00,101325.58039079548,295.2568526794882,39.54408462894704,2.4457,0.0078,1.0
2012-01-07 13:00:00+00:00,101355.61971830986,299.0955790650586,40.64486025557203,2.4505581399690812,0.0030463542024973616,2.0
2012-01-07 14:00:00+00:00,101400.81650466178,299.44275339596436,39.510329308518294,2.44435,0.0064,1.0
2012-01-07 15:00:00+00:00,101407.70625867884,299.664819859877,39.639443576733775,2.4451452986907163,0.0025422813380860994,2.0
2012-01-07 16:00:00+00:00,101393.51336540369,299.9848874862676,39.267469449756184,2.44235,0.0072,1.0
2012-01-07 17:00:00+00:00,101380.56062785162,300.12250613995997,39.48795920439564,2.4433286642047625,0.001181828754279973,2.0
2012-01-07 18:00:00+00:00,101331.09219400912,303.4743544098157,38.92112641019254,2.43665,0.00795,1.0
2012-01-07 19:00:00+00:00,101240.42303114462,303.5681853100605,40.92821794067343,2.446790791246745,0.0011379080065098465,2.0
2012-01-07 20:00:00+00:00,101172.07667129538,303.78712407729836,39.77938980421512,2.4382,0.00695,1.0
2012-01-07 21:00:00+00:00,101073.96657409244,303.46392875423294,37.19138850160289,2.4205821790430644,0.0022401032460595944,2.0
2012-01-07 22:00:00+00:00,101061.01383654037,303.2137130202468,37.924326875225155,2.4249,0.00655,1.0
2012-01-07 23:00:00+00:00,101087.47049196588,303.13760573449275,38.69707858159082,2.4302120826709066,0.001334986485404992,2.0
2012-01-08 00:00:00+00:00,101170.1475401706,301.0545597490583,39.00424854511777,2.4352,0.00775,1.0
2012-01-08 01:00:00+00:00,101176.62390894664,298.05926890013274,38.72201086878048,2.435540045510964,0.005310457653562444,2.0
2012-01-08 02:00:00+00:00,101256.68285062487,297.9039266319497,40.10607846277704,2.4459,0.0102,1.0
2012-01-08 03:00:00+00:00,101298.55607098714,298.2704626815689,40.8859316001612,2.45136,0.00131,1.0
2012-01-08 04:00:00+00:00,101356.98202050875,298.06709416682133,40.452412438353896,2.4501,0.0122,1.0
2012-01-08 05:00:00+00:00,101371.9379453863,298.2395152988899,40.51972988377541,2.450722357784753,0.0008643543710190819,2.0
2012-01-08 06:00:00+00:00,101323.43602078343,296.4456723671762,40.37598362058325,2.45,0.0091,1.0
2012-01-08 07:00:00+00:00,101278.8477961485,296.3837776018183,41.44192841813439,2.4556633234421366,0.0008226074420553155,2.0
2012-01-08 08:00:00+00:00,101242.36652144721,296.110777476043,40.2680701630208,2.4478,0.0076,1.0
2012-01-08 09:00:00+00:00,101234.25957151358,295.96709319931915,36.472266004398556,2.4242299331242987,0.004716470579563178,2.0
2012-01-08 10:00:00+00:00,101264.45097126639,295.8709352602809,34.67194424916694,2.4138,0.0064,1.0
2012-01-08 11:00:00+00:00,101326.79062075596,295.9958300546639,33.47478796548705,2.4076721376244956,0.00037325812577324453,2.0
2012-01-08 13:00:00+00:00,101515.62664420978,299.0408314575421,34.258050904923806,2.4148718486865435,0.003444941152962864,2.0
2012-01-08 14:00:00+00:00,101513.11069423039,299.24309470862255,33.88274728474211,2.4124,0.0071,1.0
2012-01-08 15:00:00+00:00,101527.08819411595,299.5061474613939,35.23283311911555,2.420831223905317,0.0022141183533257204,2.0
2012-01-08 16:00:00+00:00,101551.82836891337,299.77583179616784,35.39428010088533,2.4222,0.0079,1.0
2012-01-08 17:00:00+00:00,101491.86489440435,300.03777928527205,35.91379298759513,2.423924266705236,0.0008313744599126379,2.0
2012-01-08 18:00:00+00:00,101402.4088951368,304.51078134605166,37.09462981317439,2.4265,0.0083,1.0
2012-01-08 19:00:00+00:00,101299.53449597913,304.70972880613084,38.53199346484548,2.4328351769911505,0.0008236623832563297,2.0
2012-01-08 20:00:00+00:00,101196.38054682374,304.814728854506,39.30483278624658,2.4352,0.0076,1.0
2012-01-08 21:00:00+00:00,101102.31197259396,304.9108867935442,38.14335524688739,2.426079368245527,0.013096336307586703,2.0
2012-01-08 22:00:00+00:00,101035.08019814445,305.02362368758907,41.3968979197797,2.4442,0.0072,1.0
2012-01-08 23:00:00+00:00,100994.6852234752,303.71057045106664,39.08082269174205,2.4301630785562227,0.0024303252488560977,2.0
2012-01-09 00:00:00+00:00,101036.477948133,301.7387800689488,39.601792732335504,2.4355000000000007,0.0086,1.0
2012-01-09 01:00:00+00:00,101079.80819777821,299.84988446186395,37.43400447503165,2.4243969026548675,0.005871234424236687,2.0
2012-01-09 02:00:00+00:00,101165.49027207667,299.84988446186395,41.03337466388256,2.4483,0.0115,1.0
2012-01-09 03:00:00+00:00,101211.75579669785,299.8520949891982,46.52443702517534,2.48293,0.00173,1.0
2012-01-09 05:00:00+00:00,101284.57857110158,300.2046740990051,45.04849068506372,2.475210391748139,0.011462583607914406,2.0
2012-01-09 06:00:00+00:00,101270.18174621946,297.9001993530882,42.74632385604652,2.46245,0.0098,1.0
2012-01-09 07:00:00+00:00,101219.72297163261,297.55204129794976,41.447833496291445,2.453601768918833,0.0017311808013956852,2.0
2012-01-09 08:00:00+00:00,101232.58227152732,297.36304121087454,40.65917527109003,2.44915,0.0077,1.0
2012-01-09 09:00:00+00:00,101216.64792165779,296.81261990465555,40.297910926762896,2.446949266691098,0.0018036527222147585,2.0
2012-01-09 10:00:00+00:00,101260.956596295,296.28761966278,38.079412293002946,2.43455,0.00645,1.0
2012-01-09 11:00:00+00:00,101315.74839584637,295.88198789695196,35.905391824197196,2.4225429811891166,0.0004999422398794664,2.0
2012-01-09 12:00:00+00:00,101381.16309531077,295.74604046589786,35.25200407961779,2.42,0.00875,1.0
2012-01-09 13:00:00+00:00,101465.16786962294,298.36772588427425,34.52813732774378,2.415820633380894,5.612246163388386e-05,2.0
2012-01-09 14:00:00+00:00,101482.22041948332,298.7733576501023,33.02083095982275,2.4067,0.0069,1.0
2012-01-09 15:00:00+00:00,101537.5713190301,299.0187261841999,32.571849293378065,2.4050115639539955,0.004604451240734776,2.0
2012-01-09 16:00:00+00:00,101495.07971937803,299.72498966748094,33.272608891550334,2.408,0.0075,1.0
2012-01-09 17:00:00+00:00,101472.43616956343,300.0002003205904,34.64919490659294,2.4157834599416526,0.002357141145130158,2.0
2012-01-09 18:00:00+00:00,101378.2278203348,303.7547809977509,34.961281278648165,2.4135,0.0081,1.0
2012-01-09 19:00:00+00:00,101293.10484603177,303.8774652647997,35.60767671608546,2.4154978197213492,0.00102686140976861,2.0
2012-01-09 20:00:00+00:00,101241.94719645064,303.98909689517745,37.91563056800829,2.4283,0.00755,1.0
2012-01-09 21:00:00+00:00,101129.5680973708,303.5315177369954,36.61311127381438,2.4182424455434655,0.008243394994951225,2.0
2012-01-09 22:00:00+00:00,101109.16094753788,303.80009680810224,38.388911970208326,2.4284,0.0071,1.0
2012-01-09 23:00:00+00:00,101057.58397296019,303.48288613564273,41.06565876011685,2.4437101841633866,0.00205785866038069,2.0
2012-01-10 00:00:00+00:00,101133.90112233532,298.6827260293996,39.88432783055197,2.44135,0.00915,1.0
2012-01-10 01:00:00+00:00,101069.04552286635,299.0474630395447,40.12672135434105,2.4411871496736888,0.005365010546188025,2.0
2012-01-10 03:00:00+00:00,101229.7867715502,299.081726213225,45.23276871842122,2.475989302099318,0.025506195040278252,2.0
2012-01-10 04:00:00+00:00,101328.74747073994,298.81535766945234,43.23984158547651,2.4661,0.0097,1.0
2012-01-10 05:00:00+00:00,101380.88354531305,298.67388392006274,45.55575252280501,2.4815617913997503,0.009908128161546985,2.0
2012-01-10 06:00:00+00:00,101316.44727084064,297.35198857420346,40.50041638113231,2.45,0.0077,1.0
2012-01-10 07:00:00+00:00,101288.6320460684,297.11325162210846,35.655660576091066,2.419668203009737,0.005538069685686326,2.0
2012-01-10 08:00:00+00:00,101252.01099636825,296.39704076582353,36.310388220612374,2.42335,0.00675,1.0
2012-01-10 09:00:00+00:00,101197.49874681458,295.9261984436362,37.30187764343885,2.428591755504823,0.0012316209259107343,2.0
2012-01-10 10:00:00+00:00,101221.81959661545,295.67088253653463,36.457322676954796,2.42405,0.00565,1.0
2012-01-10 11:00:00+00:00,101260.53727129842,295.24093497003025,35.19997970274534,2.417359557544908,0.0012442169824252,2.0
2012-01-10 12:00:00+00:00,101351.25124555567,295.4266192661041,33.381868047803096,2.40795,0.00795,1.0
2012-01-10 13:00:00+00:00,101398.77474516656,298.6484628557193,34.15520824077208,2.4119259615407205,0.002210453958080684,2.0
2012-01-10 15:00:00+00:00,101464.88831962523,299.3889895126806,31.02241389456579,2.393732361692748,0.004901992211400104,2.0
2012-01-10 16:00:00+00:00,101405.48394511163,300.0344634942707,32.7851145719862,2.4029,0.00665,1.0
2012-01-10 17:00:00+00:00,101381.0233203119,300.1029898416313,33.142953125201394,2.404521544805102,0.0013990029022028236,2.0
2012-01-10 18:00:00+00:00,101303.58797094594,303.64425463104027,36.50510284493397,2.4213,0.0071,1.0
2012-01-10 19:00:00+00:00,101241.10854645752,304.0764127248789,36.97578839036857,2.4225376782284154,0.003296817433989975,2.0
2012-01-10 20:00:00+00:00,101151.93209718767,304.03551796919595,38.4660956765512,2.42965,0.0068,1.0
2012-01-10 21:00:00+00:00,101061.91699792471,303.40330715161105,36.64718987434197,2.4170561237360237,0.003248413580373428,2.0
2012-01-10 22:00:00+00:00,101058.28284795447,304.1792022459198,37.354795247182615,2.4208,0.0061,1.0
2012-01-10 23:00:00+00:00,101002.09329841455,303.184464945524,36.55458228168518,2.415325090936767,0.003341107378524457,2.0
2012-01-11 00:00:00+00:00,101032.7040231639,300.76283225089384,36.67938271225273,2.4182,0.0076,1.0
2012-01-11 01:00:00+00:00,101090.85042268781,299.86756868053766,36.56779585918058,2.4193213956024775,0.0011465159692281269,2.0
2012-01-11 02:00:00+00:00,101230.34587154564,299.96814767424434,35.1074872835403,2.41335,0.01125,1.0
2012-01-11 03:00:00+00:00,101218.1854466452,300.234516218017,35.999191713549365,2.41838647261589,0.002413800944720046,2.0
2012-01-11 04:00:00+00:00,101278.70802114965,300.13946354264584,36.54545078896194,2.4231,0.0116,1.0
2012-01-11 05:00:00+00:00,101320.50074580745,300.19583198966825,34.293271870451825,2.4101942527770523,0.005448921160550149,2.0
2012-01-11 06:00:00+00:00,101276.61139616682,297.43156755823514,34.51250512991921,2.41217,0.00777,1.0
2012-01-11 07:00:00+00:00,101291.98664604092,297.19835692447566,33.966859436497,2.4092733368926855,0.00035120177748698423,2.0
2012-01-11 08:00:00+00:00,101248.93594639342,296.7695146216384,33.77524851116853,2.4074,0.0072,1.0
2012-01-11 09:00:00+00:00,101260.956596295,295.9748300449889,30.967344113797374,2.3907363574542915,0.0011056713860761716,2.0
